DIM1	DIM2	type	viroid	class	train_label	pred_label
-3.64407715988867	-2.18310184132768	unknown	GQ853462.1	1	unknown	severe
-3.62427569094058	-2.26935771573829	unknown	GQ853463.1	1	unknown	severe
-3.69209352530436	-2.17776532140934	unknown	GQ853465.1	1	unknown	severe
-3.8442675218236	-2.20129489395185	unknown	GQ853466.1	1	unknown	severe
-3.78553026749973	-2.3239569182909	unknown	GQ853467.1	1	unknown	severe
-3.5484660601457	-2.36544140094471	unknown	GQ853468.1	1	unknown	severe
-3.35369096013797	-2.52264334706689	unknown	GQ853469.1	1	unknown	severe
-3.99108351393409	-4.20636742512746	unknown	HE575349.1	1	unknown	severe
-1.49565689802413	-5.76507935469318	unknown	HQ452399.1	1	unknown	severe
-1.37549431374702	-5.60207954903342	unknown	HQ452400.1	1	unknown	severe
-1.37643245114009	-5.64466434965565	unknown	HQ452401.1	1	unknown	severe
0.768456683802976	-4.17712060165721	unknown	HQ452402.1	1	unknown	severe
-1.61545021696209	-6.01078647274629	unknown	HQ452403.1	1	unknown	severe
-1.62679624960848	-5.43262494077956	unknown	HQ452404.1	1	unknown	severe
-1.45934730398073	-5.54784437386489	unknown	HQ452405.1	1	unknown	severe
-1.64869673904803	-6.02131928643628	unknown	HQ452406.1	1	unknown	severe
-1.55789716733	-5.90965007861395	unknown	HQ452407.1	1	unknown	severe
-1.63928990129269	-6.05273186209329	unknown	HQ452408.1	1	unknown	severe
0.925751574858465	-4.3275149782539	unknown	HQ452409.1	1	unknown	severe
1.07904516971717	-4.46330395381626	unknown	HQ452410.1	1	unknown	severe
0.818919417815846	-4.17128259882042	unknown	HQ452411.1	1	unknown	severe
0.739224556655131	-4.10761839228302	unknown	HQ452412.1	1	unknown	severe
-1.94463335344192	-5.29022971711032	unknown	HQ452413.1	1	unknown	severe
-1.85601408424242	-5.32617674524213	unknown	HQ452414.1	1	unknown	severe
-1.49910312715828	-5.85955803151912	unknown	HQ452415.1	1	unknown	severe
-1.6949532545746	-6.12941875367812	unknown	HQ452416.1	1	unknown	severe
2.36102351574653	-7.08766420022794	unknown	HQ454919.1	1	unknown	severe
2.3374109353663	-6.98238463136093	unknown	HQ454920.1	1	unknown	severe
2.28760937575007	-7.0382345750045	unknown	HQ454921.1	1	unknown	severe
1.70655498861331	-7.20720689096486	unknown	HQ454922.1	1	unknown	severe
2.01479683523277	-7.02311902019198	unknown	HQ454923.1	1	unknown	severe
1.94623749482354	-6.72142543085816	unknown	HQ454924.1	1	unknown	severe
1.97706831058359	-6.89790002761007	unknown	HQ454925.1	1	unknown	severe
1.99791638724607	-6.85140615526217	unknown	HQ454926.1	1	unknown	severe
1.54683292197115	-7.21668079233059	unknown	HQ454927.1	1	unknown	severe
1.91191649049728	-7.07634906607036	unknown	HQ454928.1	1	unknown	severe
1.4817659339375	-7.35827400392867	unknown	HQ454929.1	1	unknown	severe
1.55516005085964	-7.29682442061869	unknown	HQ454930.1	1	unknown	severe
1.79005472023583	-7.07066213770942	unknown	HQ454931.1	1	unknown	severe
1.56064926190701	-4.79274535301206	unknown	HQ454932.1	1	unknown	severe
1.77948137424396	-5.29334101659923	unknown	HQ454937.1	1	unknown	severe
1.94215623339047	-6.95867520332265	unknown	HQ456944.1	1	unknown	severe
-3.20870518226747	-2.99213256831683	unknown	HQ639697.1	1	unknown	severe
1.1518047404225	-4.04503475196972	unknown	JQ889839.1	1	unknown	severe
-5.50678193485163	-1.71455780820353	unknown	JQ889842.1	1	unknown	severe
-5.35468349713578	-1.48358114657849	unknown	JQ889851.1	1	unknown	severe
-5.75652305657075	-1.59005655997017	unknown	JQ889852.1	1	unknown	severe
-3.06458278528846	-3.43350882848507	unknown	JQ889854.1	1	unknown	severe
-0.962865160371356	-2.76609434424276	unknown	JX280944.1	1	unknown	severe
-5.32287124560728	-1.94638655418644	unknown	KC810005.1	1	unknown	severe
1.22674756581809	-4.51868963086435	unknown	KC810008.1	1	unknown	severe
1.23851223766343	-4.54355746016631	unknown	KC810009.1	1	unknown	severe
-1.24753084892914	-2.79212581527223	unknown	KF049417.1	1	unknown	severe
2.02022192353078	-7.28959047174887	unknown	KF418767.1	1	unknown	severe
2.16589411625473	-7.17509958320708	unknown	KF418768.1	1	unknown	severe
-1.17841861452216	-2.68818120255921	unknown	KF493732.1	1	unknown	severe
-1.47016179995794	-2.52503264157023	moderate	KF683200.1	1	unknown	severe
-0.945157000454332	-2.82898137318034	moderate	KJ857496.1	1	moderate	severe
-0.860679149190188	-3.00690180816334	unknown	KJ857497.1	1	unknown	severe
-1.11359073769568	-2.76256494501902	unknown	KJ857498.1	1	unknown	severe
-5.63799589418593	-1.49811268369202	unknown	KR611344.1	1	unknown	severe
-5.64063681720323	-1.72645160898174	unknown	KR611350.1	1	unknown	severe
-5.70513687542177	-1.73515048370002	unknown	KR611351.1	1	unknown	severe
-5.61578235720757	-1.48767739137133	unknown	KX159281.1	1	unknown	severe
-5.64433205739617	-1.3989839921673	unknown	KX159282.1	1	unknown	severe
-5.58723372126827	-1.47223774975139	unknown	KX159283.1	1	unknown	severe
-5.79952377488606	-1.40722787118633	unknown	KX159284.1	1	unknown	severe
-5.2996972736222	-1.44557435688799	unknown	KY328287.1	1	unknown	severe
-5.717477875969	-1.83428421481937	unknown	KY936880.1	1	unknown	severe
-3.47877838224311	-2.24904175986533	unknown	LC388860.1	1	unknown	severe
-3.00708263887974	-2.32692573987665	moderate	M88678.1	1	unknown	severe
-3.17570534005108	-1.13632558905563	unknown	MF140246.1	1	unknown	severe
-3.09859595097485	-1.13890952282074	unknown	MF140247.1	1	unknown	severe
-3.3116557967333	-1.31683900753718	unknown	MF140248.1	1	unknown	severe
-3.26500728455886	-1.28453910930818	unknown	MF140249.1	1	unknown	severe
-3.04294878160209	-1.08913509515429	unknown	MF140250.1	1	unknown	severe
-3.22031021634546	-1.25573794214288	unknown	MF140251.1	1	unknown	severe
-2.96003531741018	-1.02275377523865	unknown	MF140252.1	1	unknown	severe
-2.91125474330102	-0.974940356341424	unknown	MF140253.1	1	unknown	severe
-2.91905549276688	-0.985349815457158	unknown	MF140254.1	1	unknown	severe
-4.42571689848559	-4.88642218119149	unknown	MK303579.1	1	unknown	severe
-1.36824043429047	-2.8266185734645	moderate	X17268.1	1	moderate	severe
-4.23345192219964	-4.75802270606201	severe	X58388.1	1	severe	severe
-2.97779688413746	-1.04766402726124	severe	X76846.1	1	unknown	severe
-4.47743369376962	-5.03566700251771	severe	X97387.1	1	severe	severe
-3.17027719892109	-1.61491408249938	severe	Y09383.1	1	severe	severe
4.96697923560598	3.63385130295156	unknown	AF454395.1	2	unknown	severe
5.61461060684919	3.56370732594611	unknown	AF458994.1	2	unknown	severe
5.2876906504997	3.66563239099867	unknown	AF458996.1	2	unknown	severe
6.00887790654524	3.42615422473794	unknown	AF458998.1	2	unknown	severe
6.0293218793818	3.34594940713148	unknown	AF458999.1	2	unknown	severe
5.96360674023446	3.36512045886282	unknown	AF459000.1	2	unknown	severe
6.04179568396636	3.37158058484514	unknown	AF459001.1	2	unknown	severe
6.0072638470469	3.40440071512174	unknown	AF459002.1	2	unknown	severe
5.49345623671691	3.62811862171699	unknown	AF459003.1	2	unknown	severe
5.5334438056602	3.69140973151267	unknown	AF459004.1	2	unknown	severe
3.6823127740248	4.89362578778439	unknown	AJ515261.1	2	unknown	severe
4.41752168170369	3.76783672269782	unknown	AY492075.1	2	unknown	severe
4.36912277597607	4.30955726311345	unknown	AY492076.1	2	unknown	severe
4.51601915778891	4.24163127224686	unknown	AY492077.1	2	unknown	severe
4.54713540490517	4.11684533609432	unknown	AY492078.1	2	unknown	severe
4.61933161660721	4.42283051264971	unknown	AY492079.1	2	unknown	severe
4.99558681054163	3.77343831960741	unknown	AY492080.1	2	unknown	severe
4.93187578044426	4.06984788379194	unknown	AY492081.1	2	unknown	severe
4.91459431222373	3.76705811211233	unknown	AY492083.2	2	unknown	severe
4.17521875025648	4.33482870214818	unknown	AY492084.1	2	unknown	severe
5.08985653196193	4.77162522569983	unknown	AY493559.1	2	unknown	severe
5.12961584454258	4.42520874225722	unknown	AY937180.1	2	unknown	severe
4.85495121088302	3.84875849230678	unknown	AY937183.1	2	unknown	severe
5.27261358201608	3.8016356419942	unknown	AY937184.1	2	unknown	severe
5.10555151539831	3.72017781092535	unknown	AY937185.1	2	unknown	severe
5.14567218645142	3.65240712241542	unknown	AY937186.1	2	unknown	severe
4.97286664959136	3.73680792487721	unknown	AY937187.1	2	unknown	severe
4.86280701061934	3.70598664300403	unknown	AY937188.1	2	unknown	severe
5.29505238238046	3.4044300216935	unknown	AY937194.1	2	unknown	severe
5.97320694074431	3.53967450281985	unknown	DQ308558.1	2	unknown	severe
4.02263081211744	3.82947590776497	unknown	DQ308561.1	2	unknown	severe
4.88477921958138	3.71684148809174	unknown	EF044302.1	2	unknown	severe
4.46874903064004	4.11063973409094	unknown	EF044303.1	2	unknown	severe
4.42947422392613	3.93300469998472	unknown	EF044304.1	2	unknown	severe
4.98045272239441	3.54836836539991	unknown	EU257478.1	2	unknown	severe
4.72846503786226	4.42137442122789	unknown	EU879913.1	2	unknown	severe
4.86169851375475	3.55686477037712	unknown	EU879914.1	2	unknown	severe
4.39230967319344	3.93953434704313	unknown	EU879922.1	2	unknown	severe
4.26785247221577	4.38940654950832	unknown	EU879924.1	2	unknown	severe
4.9825747703823	4.23104998853535	unknown	EU879925.1	2	unknown	severe
5.10419854456443	4.26448518674538	unknown	EU879926.1	2	unknown	severe
4.04538580458325	4.47261497654522	unknown	GU481092.1	2	unknown	severe
4.28135199044501	3.90699857392929	unknown	JQ889843.1	2	unknown	severe
4.21783392265401	3.8983981831999	unknown	JQ889844.1	2	unknown	severe
4.20646578689226	3.86002436455986	unknown	JQ889845.1	2	unknown	severe
3.88993931101309	3.84243521437809	unknown	JQ889846.1	2	unknown	severe
3.90325237691864	4.38666693664691	unknown	KC810007.1	2	unknown	severe
4.53716913806691	3.67444152871687	unknown	KR611371.1	2	unknown	severe
2.83219590132506	5.98538294977291	unknown	KY522728.1	2	unknown	severe
2.91097435445158	5.92428628441945	unknown	KY522729.1	2	unknown	severe
2.90202461899331	5.77386541087074	unknown	KY522730.1	2	unknown	severe
2.92971222863355	5.94813007360005	unknown	KY522731.1	2	unknown	severe
4.25032766530598	4.00928317787075	unknown	KY522732.1	2	unknown	severe
2.82882239299558	5.80700115993943	unknown	KY522733.1	2	unknown	severe
2.98807831674809	5.86717529711141	unknown	KY522734.1	2	unknown	severe
2.98156649002405	5.89165566731942	unknown	KY522735.1	2	unknown	severe
4.15960240182927	4.30545998247673	unknown	KY522736.1	2	unknown	severe
2.9142515605967	5.91599810827522	unknown	KY522737.1	2	unknown	severe
2.66542134561577	6.0743493106735	unknown	KY522738.1	2	unknown	severe
2.75553211295152	6.06991595178111	unknown	KY522739.1	2	unknown	severe
2.96662556567427	5.8760948939384	unknown	KY522740.1	2	unknown	severe
2.9167194716187	6.17519839283919	unknown	KY522741.1	2	unknown	severe
4.44644675092865	4.04456026224558	unknown	KY936876.1	2	unknown	severe
4.24317038646724	3.42904606035749	unknown	KY936884.1	2	unknown	severe
5.20176776480502	4.859626710459	severe	LC523672.1	2	unknown	severe
5.12795916007507	4.82471573835106	severe	LC523675.1	2	severe	severe
5.41036143232952	4.81471746247189	severe	LC523676.1	2	unknown	severe
5.15280234462202	3.58832996756945	unknown	M36163.1	2	unknown	severe
4.96993036073271	3.62227519660103	unknown	M38345.1	2	unknown	severe
-1.17778716570486	5.05976329409094	mild	AF483470.1	3	mild	mild
-1.09073045086131	4.94633153054087	unknown	AF483471.1	3	unknown	mild
-2.4793282287047	5.69855632936429	unknown	AY493560.1	3	unknown	mild
-0.644571979557051	5.16597023477984	unknown	DQ308560.1	3	unknown	mild
-3.08148463547529	5.85859781374588	unknown	EF044305.1	3	unknown	mild
-2.94565343234006	5.78669047193225	unknown	EU879915.1	3	unknown	mild
-3.04013347646009	5.80809856883289	unknown	EU879916.1	3	unknown	mild
-3.09069194306489	5.91633953785544	unknown	EU879917.1	3	unknown	mild
-1.12694553743589	5.18603078565793	unknown	EU879918.1	3	unknown	mild
-0.810509966544172	5.16967389210188	unknown	EU879919.1	3	unknown	mild
-2.94749304889655	5.73438584508459	unknown	EU879920.1	3	unknown	mild
-3.09105674005935	6.01944130552139	unknown	EU879921.1	3	unknown	mild
-0.0795547312007501	3.74674555158782	unknown	EU879923.1	3	unknown	mild
-2.2983635351253	5.55370481820451	unknown	GQ853464.1	3	unknown	mild
-1.10222186104788	5.19284966791182	unknown	HM753555.1	3	unknown	mild
-1.31687879105685	4.88764735079922	unknown	HQ639698.1	3	unknown	mild
-2.38858857597255	5.55621290899646	unknown	HQ639699.1	3	unknown	mild
-0.391061141066914	4.11532388801669	unknown	HQ639700.1	3	unknown	mild
-0.580830945098593	5.11257662308195	unknown	HQ639701.1	3	unknown	mild
-0.773379664863475	5.1771031048639	mild	JQ806338.1	3	mild	mild
-3.1912207328882	5.79447893234826	unknown	JQ889840.1	3	unknown	mild
-0.185706516905802	3.85781064336786	unknown	JQ889841.1	3	unknown	mild
-2.42906530721475	5.65957914959399	unknown	JQ889847.1	3	unknown	mild
-3.52417811988672	3.03331343064507	unknown	JQ889848.1	3	unknown	mild
-3.56075573057726	2.96532587899642	unknown	JQ889849.1	3	unknown	mild
-0.170642778989265	3.84024301601494	unknown	JQ889850.1	3	unknown	mild
-1.45082849633859	5.16930141909325	unknown	JQ889853.1	3	unknown	mild
-3.42781977044022	3.05864886419144	unknown	KC810006.1	3	unknown	mild
-2.99936826170389	5.77136827774698	unknown	KM588065.1	3	unknown	mild
-3.26099387773331	5.93192738873198	unknown	KR611334.1	3	unknown	mild
-2.98918197105794	5.89736293600002	unknown	KR611335.1	3	unknown	mild
-1.52798909591174	4.70248849464898	unknown	KR611336.1	3	unknown	mild
-3.45209786177667	3.1027469790508	unknown	KR611337.1	3	unknown	mild
-3.51250568114332	4.96466103410263	unknown	KR611341.1	3	unknown	mild
-3.61803152931997	4.9027289893459	unknown	KR611342.1	3	unknown	mild
-3.63239323744172	2.87814678794592	unknown	KR611343.1	3	unknown	mild
-1.30547196812458	4.44614585660741	unknown	KR611346.1	3	unknown	mild
-1.4138832467504	4.47336013592331	unknown	KR611347.1	3	unknown	mild
-1.50867414350363	4.69849609223202	unknown	KR611348.1	3	unknown	mild
-0.0958734317610666	3.76883017194368	unknown	KR611349.1	3	unknown	mild
-3.43445242678444	4.65682112795047	unknown	KR611352.1	3	unknown	mild
-3.47523424189735	4.93138431335607	unknown	KR611353.1	3	unknown	mild
-3.48233184286005	4.92343900642828	unknown	KR611354.1	3	unknown	mild
-3.20552926784615	5.84586304859667	unknown	KR611355.1	3	unknown	mild
-3.08878683403849	5.88695805477203	unknown	KR611357.1	3	unknown	mild
-3.52938251290032	4.9807730007983	unknown	KR611358.1	3	unknown	mild
-1.32252984722555	4.68588906263507	unknown	KR611359.1	3	unknown	mild
-1.3942767239095	4.51588953488636	unknown	KR611360.1	3	unknown	mild
-3.56449966786854	2.99768533915112	unknown	KR611361.1	3	unknown	mild
-3.52521461256819	3.02188230684875	unknown	KR611362.1	3	unknown	mild
-0.0244517660454731	3.70347097298323	unknown	KR611365.1	3	unknown	mild
-3.25290492219769	5.84594146185929	unknown	KR611370.1	3	unknown	mild
-0.0294592201157611	3.70370967197818	unknown	KR611372.1	3	unknown	mild
-3.75530376004395	5.1249797288489	unknown	KR611375.1	3	unknown	mild
-3.51756472560418	4.95201368219114	unknown	KR611376.1	3	unknown	mild
-3.33633070586922	6.02982882202924	unknown	KY328288.1	3	unknown	mild
-3.37181227103985	6.07712604072273	unknown	KY936875.1	3	unknown	mild
-0.0962832000550236	3.76312661504384	unknown	KY936877.1	3	unknown	mild
-1.21232911604161	4.9103732265422	unknown	KY936878.1	3	unknown	mild
-2.8965177085966	5.75192386353543	unknown	KY936879.1	3	unknown	mild
-3.38471031908022	5.97124954518694	unknown	KY936882.1	3	unknown	mild
-2.86744046710592	6.02389592863897	unknown	KY936883.1	3	unknown	mild
-1.39922605368338	4.51940595341964	unknown	KY936885.1	3	unknown	mild
-3.52866565451534	3.00869521733737	mild	M25199.1	3	unknown	mild
-1.29754897966451	5.26775204550112	unknown	M93685.1	3	unknown	mild
-0.411017424789143	5.27214515579564	severe	U23060.1	3	unknown	mild
-2.11671393049513	5.31782325599447	unknown	X76845.1	3	unknown	mild
-0.866216252846528	5.14753063232689	unknown	X76847.1	3	unknown	mild
-2.22240860219318	5.46581842093384	unknown	Y08852.1	3	unknown	mild
-2.05305519971194	5.30813320471992	unknown	Y09381.1	3	unknown	mild
-2.37981676426577	5.66049878079705	unknown	Y09382.1	3	unknown	mild
-1.18569295272562	5.09457466516522	mild	Y09575.1	3	mild	mild
5.1423322666632	-4.11776017932237	unknown	AB623143.1	4	unknown	mild
5.3469591032498	-1.44244204794835	unknown	AY937181.1	4	unknown	mild
5.29987147722382	-1.54627859779548	unknown	AY937182.1	4	unknown	mild
5.48519474338803	-1.67553894700152	unknown	AY937189.1	4	unknown	mild
5.26595131817258	-1.49362733147574	unknown	AY937190.1	4	unknown	mild
5.29873097938342	-1.52591592171169	unknown	AY937191.1	4	unknown	mild
5.37772072313119	-1.62037016348721	unknown	AY937192.1	4	unknown	mild
5.31351260155234	-1.53988722323628	unknown	AY937193.1	4	unknown	mild
4.90585238397037	-4.16405178369558	mild	KT987925.1	4	mild	mild
5.15528357069545	-4.13242231174665	mild	LC388852.1	4	unknown	mild
5.16868120938967	-4.12548884494079	mild	LC388854.1	4	unknown	mild
5.22657614291955	-4.20018483090728	unknown	LC388855.1	4	unknown	mild
5.19505108619888	-4.1882112893079	unknown	LC388856.1	4	unknown	mild
5.18964924166416	-4.22149700923512	unknown	LC388857.1	4	unknown	mild
5.36843670988024	-3.90915464565377	unknown	LC388858.1	4	unknown	mild
5.04648804317777	-4.12665995188403	unknown	LC388859.1	4	unknown	mild
4.97673061812877	-4.14691122213825	unknown	LC388861.1	4	unknown	mild
5.01591933704497	-4.12945673598143	unknown	LC388862.1	4	unknown	mild
4.97803798410724	-3.69323949732851	mild	MG450357.1	4	mild	mild
5.0731015563537	-2.81932673572327	unknown	MG450358.1	4	unknown	mild
