DIM1	DIM2	type	viroid	class	train_label	pred_label
1.05671568544101	3.86069712839164	unknown	AF458990.1	2	unknown	severe
1.100957122739	3.86935440199033	unknown	AF458991.1	2	unknown	severe
0.900558236217384	4.08316893819167	unknown	AF458992.1	2	unknown	severe
0.528936305791365	3.93019116338961	unknown	AF458993.1	2	unknown	severe
-0.467392350806483	3.99732042977221	unknown	AF458994.1	2	unknown	severe
-0.555250931634713	1.76704463418843	unknown	AF458995.1	2	unknown	severe
-0.319369028043633	3.81664301383841	unknown	AF458996.1	2	unknown	severe
-0.300992491115002	4.0693167636692	unknown	AF458997.1	2	unknown	severe
-0.824533557589571	4.34848264847353	unknown	AF458998.1	2	unknown	severe
-0.382903037732018	2.12063709811147	unknown	AF458999.1	2	unknown	severe
-0.733217767846593	4.16113494530436	unknown	AF459000.1	2	unknown	severe
-0.678134027301171	4.24224946437889	unknown	AF459001.1	2	unknown	severe
-0.826173374921162	4.16970283418586	unknown	AF459002.1	2	unknown	severe
-0.805025392070524	4.15471538837951	unknown	AF459003.1	2	unknown	severe
-0.415071572115276	4.36443304878499	unknown	AF459004.1	2	unknown	severe
0.910321015470512	3.92468329669534	unknown	AF459005.1	2	unknown	severe
0.521534896275228	3.90042695759381	unknown	AF459006.1	2	unknown	severe
1.07556374642088	3.8863469063023	unknown	AF459007.1	2	unknown	severe
0.870773704760359	-0.893741246588194	unknown	AF483472.1	2	unknown	severe
0.911720106375993	-0.97527692922966	unknown	AF483473.1	2	unknown	severe
-0.373194559479338	7.72119825326334	unknown	AJ515261.1	2	unknown	severe
-2.52792419349654	0.335435384275858	unknown	AJ583449.1	2	unknown	severe
-0.974594954129176	3.98292395766626	severe	AJ634596.1	2	unknown	severe
1.1604455061711	3.87336007024146	unknown	AY152840.1	2	unknown	severe
1.17003066859601	3.76187605500205	unknown	AY152841.1	2	unknown	severe
-0.45727784980256	0.500897202533661	unknown	AY360446.1	2	unknown	severe
1.0382322457295	-0.817957251364148	unknown	AY372394.1	2	unknown	severe
-2.58654361852195	0.234215068591709	unknown	AY372397.1	2	unknown	severe
0.6896941468249	-0.693390511058871	unknown	AY372400.1	2	unknown	severe
-0.437891455857281	8.43573438208741	unknown	AY492075.1	2	unknown	severe
-0.372336288590074	8.48683196735068	unknown	AY492076.1	2	unknown	severe
-0.438112125597186	8.59022003412866	unknown	AY492077.1	2	unknown	severe
-0.289778251691763	7.76630144652438	unknown	AY492078.1	2	unknown	severe
-0.0199828944502805	7.86256387119912	unknown	AY492079.1	2	unknown	severe
-0.392976989802732	8.11012173648005	unknown	AY492080.1	2	unknown	severe
-0.451072968442075	7.45489196517127	unknown	AY492081.1	2	unknown	severe
-0.120137235034034	7.76766393114626	unknown	AY492083.2	2	unknown	severe
-0.837968215687984	8.47572008508142	unknown	AY492084.1	2	unknown	severe
0.103484520200527	8.09585412001021	unknown	AY493559.1	2	unknown	severe
-0.979433988852452	0.654616583237348	severe	AY518939.1	2	unknown	severe
-0.0734124986046349	2.54139223805176	unknown	AY518940.1	2	unknown	severe
-2.55908698615023	0.26241521336214	severe	AY532801.1	2	severe	severe
-0.650964855125946	0.953835785178445	unknown	AY673974.1	2	unknown	severe
-0.620289921633409	8.65027265254647	unknown	AY937180.1	2	unknown	severe
-0.993702568708816	7.54714521378541	unknown	AY937181.1	2	unknown	severe
-1.85611547529242	7.83165674181238	unknown	AY937182.1	2	unknown	severe
-0.243854849115088	7.86132880626786	unknown	AY937183.1	2	unknown	severe
-0.130541391863825	8.09053886742609	unknown	AY937184.1	2	unknown	severe
-0.584624398851983	8.66942059399951	unknown	AY937185.1	2	unknown	severe
-1.37459949074711	8.06826367788712	unknown	AY937186.1	2	unknown	severe
-0.124249160221687	7.81256920896118	unknown	AY937187.1	2	unknown	severe
-0.605232699761965	7.67598860558019	unknown	AY937188.1	2	unknown	severe
-1.70602782130225	7.71610355370018	unknown	AY937189.1	2	unknown	severe
-1.86305253629018	7.83637710422006	unknown	AY937190.1	2	unknown	severe
-1.70289468826786	7.67472988447669	unknown	AY937191.1	2	unknown	severe
-1.89003697471332	7.86042212655376	unknown	AY937192.1	2	unknown	severe
-1.93111678820075	7.90882457326703	unknown	AY937193.1	2	unknown	severe
-0.623069901099316	8.63259041811563	unknown	AY937194.1	2	unknown	severe
1.16550341414353	3.99879734282554	severe	DD220185.1	2	severe	severe
0.978879862365332	-1.11431462751443	unknown	DQ308555.1	2	unknown	severe
-2.65313138031514	0.308938087707707	unknown	DQ308556.1	2	unknown	severe
1.03461332823008	-0.772685647410347	unknown	DQ308557.1	2	unknown	severe
-0.472369968936593	3.85304037621867	unknown	DQ308558.1	2	unknown	severe
-1.08876823907664	8.17997238969013	unknown	DQ308561.1	2	unknown	severe
-1.38791983854761	-1.18144217710941	unknown	DQ315388.1	2	unknown	severe
-0.677222996926098	8.64848813287354	unknown	EF044302.1	2	unknown	severe
-0.726397456277707	8.50214880709686	unknown	EF044303.1	2	unknown	severe
-0.702063403603546	7.87110899217904	unknown	EF044304.1	2	unknown	severe
-0.704426543188458	8.48836475047562	unknown	EU257478.1	2	unknown	severe
-2.53558333183639	0.324392788647285	unknown	EU862230.1	2	unknown	severe
-0.801350502687776	7.16386383069894	moderate	EU879913.1	2	moderate	severe
-1.67633895518796	6.66682494023517	unknown	EU879914.1	2	unknown	severe
0.00416857681174254	8.05072313193426	unknown	EU879922.1	2	unknown	severe
-1.56328361628715	6.8070701332192	unknown	EU879924.1	2	unknown	severe
-0.639650113663664	8.43238408630419	unknown	EU879925.1	2	unknown	severe
-1.03894714778737	8.80050969541121	unknown	EU879926.1	2	unknown	severe
-2.35691291590369	0.478611949332771	unknown	FJ797614.1	2	unknown	severe
-1.19722721365513	-1.08632426223894	unknown	FJ872824.1	2	unknown	severe
-1.07354167454523	0.146619494351644	severe	FR851463.1	2	severe	severe
-0.996262616548819	-2.85863984458157	unknown	GQ853457.1	2	unknown	severe
-0.811336948017352	-2.75068857122565	unknown	GQ853458.1	2	unknown	severe
-1.03817994870398	-2.72575973053925	unknown	GQ853459.1	2	unknown	severe
-0.905277529499017	-1.50885004568745	unknown	GQ853460.1	2	unknown	severe
-1.20590869169938	-1.89157035494369	moderate	GQ853461.1	2	moderate	severe
-1.01730526695324	-1.17343515230183	unknown	GQ853462.1	2	unknown	severe
-1.16447480306043	-1.43110003465118	unknown	GQ853463.1	2	unknown	severe
-0.916343015695371	-1.42364940826582	unknown	GQ853465.1	2	unknown	severe
-0.826088206350569	-1.59718189636054	unknown	GQ853466.1	2	unknown	severe
-0.837289760833172	-1.5164380592358	unknown	GQ853467.1	2	unknown	severe
-0.977205076045379	-1.28806326533911	unknown	GQ853468.1	2	unknown	severe
-1.03010130470672	-1.06684458130602	unknown	GQ853469.1	2	unknown	severe
-1.69667952517078	6.57181413638682	unknown	GU481092.1	2	unknown	severe
-0.226593865100356	2.27365191127855	unknown	HE575349.1	2	unknown	severe
-0.590459403600364	1.64273502869621	unknown	HQ452399.1	2	unknown	severe
-0.65964053949925	1.6341903443229	unknown	HQ452400.1	2	unknown	severe
-0.956532851197121	1.71438866279413	unknown	HQ452401.1	2	unknown	severe
-0.997209787596091	0.217773866214486	unknown	HQ452402.1	2	unknown	severe
-0.49122730175787	1.71185351898584	unknown	HQ452403.1	2	unknown	severe
-0.911743844635143	1.33152390365189	unknown	HQ452404.1	2	unknown	severe
-0.810916323026248	1.76429264034709	unknown	HQ452405.1	2	unknown	severe
-0.693248999690258	1.72025670548294	unknown	HQ452406.1	2	unknown	severe
-0.465305488541681	1.68026412209586	unknown	HQ452407.1	2	unknown	severe
-0.506682005740646	1.62748162569301	unknown	HQ452408.1	2	unknown	severe
-1.03911238820497	0.169469261314838	unknown	HQ452409.1	2	unknown	severe
-1.0015882782314	0.164279958823724	unknown	HQ452410.1	2	unknown	severe
-1.05498138723902	0.0613551466540703	unknown	HQ452411.1	2	unknown	severe
-0.905804327570816	0.209716120577696	unknown	HQ452412.1	2	unknown	severe
-0.928956453104373	1.9149848570711	unknown	HQ452413.1	2	unknown	severe
-0.697902980294955	1.88538864575992	unknown	HQ452414.1	2	unknown	severe
-0.474625423004522	1.59322014513126	unknown	HQ452415.1	2	unknown	severe
-0.395063306188618	1.75884654358812	unknown	HQ452416.1	2	unknown	severe
-1.07900047519558	-0.701183020062176	unknown	HQ639697.1	2	unknown	severe
-1.10962777465614	-1.80535159745315	unknown	JQ889839.1	2	unknown	severe
1.25901547214038	-1.08208524060545	unknown	JQ889842.1	2	unknown	severe
-0.0771888115440216	7.80183538520258	unknown	JQ889843.1	2	unknown	severe
-0.546204198304957	7.69254135877282	unknown	JQ889844.1	2	unknown	severe
-0.755292670390558	8.9666458500057	unknown	JQ889845.1	2	unknown	severe
-1.07368933871296	8.86269470758491	unknown	JQ889846.1	2	unknown	severe
0.934244811369871	-0.837644992977036	unknown	JQ889851.1	2	unknown	severe
0.993688955079928	-0.731122423408719	unknown	JQ889852.1	2	unknown	severe
-1.29102193548614	-0.534502351423138	unknown	JQ889854.1	2	unknown	severe
-1.79975950581987	0.107386730960874	severe	JX280944.1	2	unknown	severe
-0.597745612271681	7.53134471819877	unknown	KC810007.1	2	unknown	severe
-0.826560863293474	1.10789005167882	unknown	KF049417.1	2	unknown	severe
-2.45368397806789	0.344858214009507	unknown	KF493732.1	2	unknown	severe
-2.40178918453777	0.43365567223987	moderate	KJ857496.1	2	moderate	severe
-2.28900847453711	0.242788414340713	unknown	KJ857497.1	2	unknown	severe
-2.55514550947979	0.402716493851079	unknown	KJ857498.1	2	unknown	severe
0.168710167350083	0.0909774091631397	unknown	KR611341.1	2	unknown	severe
0.452472697959168	0.712054044656928	unknown	KR611342.1	2	unknown	severe
0.417899998012314	-0.528082863080998	unknown	KR611343.1	2	unknown	severe
0.916926189467704	-1.04803727225836	unknown	KR611344.1	2	unknown	severe
1.00341595163917	-0.836370707120919	unknown	KR611350.1	2	unknown	severe
1.20574671598999	-0.760299857441151	unknown	KR611351.1	2	unknown	severe
0.310128143144373	0.0113450944363531	unknown	KR611352.1	2	unknown	severe
0.253211826909767	0.186647768091382	unknown	KR611353.1	2	unknown	severe
0.250368855025771	0.195329028781652	unknown	KR611354.1	2	unknown	severe
0.624521972295138	0.643147246533554	unknown	KR611358.1	2	unknown	severe
-0.566596869498748	7.59040181708917	unknown	KR611371.1	2	unknown	severe
0.688787685533295	0.747874788027302	unknown	KR611375.1	2	unknown	severe
-0.699170309843451	-1.48625685923454	unknown	KR611376.1	2	unknown	severe
1.15411850019341	-0.604842439561556	unknown	KX159281.1	2	unknown	severe
1.17849921622635	-0.568661486036751	unknown	KX159282.1	2	unknown	severe
1.18644011193995	-0.737909069817696	unknown	KX159283.1	2	unknown	severe
0.856779032307598	-0.980483717730381	unknown	KX159284.1	2	unknown	severe
-0.62242216824093	-0.774785867762199	unknown	KY328287.1	2	unknown	severe
0.0777587558326787	8.07445371766022	unknown	KY522728.1	2	unknown	severe
-0.882125026943851	7.34126523497414	unknown	KY522729.1	2	unknown	severe
-1.67636961745297	6.56300113627033	unknown	KY522730.1	2	unknown	severe
-0.821210272855136	7.63499265255027	unknown	KY522731.1	2	unknown	severe
-0.981167836595837	8.22956694615563	unknown	KY522732.1	2	unknown	severe
-1.91241942231227	6.3239970152126	unknown	KY522733.1	2	unknown	severe
-0.493050166885192	7.51837244753443	unknown	KY522734.1	2	unknown	severe
-0.388210346481582	7.56212666133555	unknown	KY522735.1	2	unknown	severe
-0.777067714904927	8.6978131641835	unknown	KY522736.1	2	unknown	severe
-1.52190399100187	6.70954686193185	unknown	KY522737.1	2	unknown	severe
0.692997762227633	0.788231447958958	unknown	KY522738.1	2	unknown	severe
-0.641041182261039	8.82342172008846	unknown	KY522739.1	2	unknown	severe
0.138951319379669	7.87977768485047	unknown	KY522740.1	2	unknown	severe
-0.630019702390097	8.83287566632747	unknown	KY522741.1	2	unknown	severe
0.0986721015608523	7.9164774282961	unknown	KY936876.1	2	unknown	severe
1.20316424216202	-0.533732483247044	unknown	KY936880.1	2	unknown	severe
-1.0815245303927	8.94441357628941	unknown	KY936884.1	2	unknown	severe
-1.5609271618521	-1.22325151336877	mild	LC388854.1	2	unknown	severe
-1.33850711600991	-0.98009449908262	unknown	LC388860.1	2	unknown	severe
-0.839150588473082	7.11114578132399	severe	LC523672.1	2	unknown	severe
-0.77657098899352	7.07154185390611	severe	LC523675.1	2	severe	severe
-0.426259087504387	8.92693544093159	severe	LC523676.1	2	unknown	severe
0.192445965942014	7.99337503604156	unknown	M36163.1	2	unknown	severe
-0.677960835266177	9.07039566706284	unknown	M38345.1	2	unknown	severe
-0.239296425612535	0.479101482686279	moderate	M88678.1	2	unknown	severe
-1.17240306923741	-2.71765844078181	unknown	MF140246.1	2	unknown	severe
-1.07832358204458	-2.50999003665137	unknown	MF140247.1	2	unknown	severe
-1.05670492968734	-2.61150668596661	unknown	MF140248.1	2	unknown	severe
-1.26324762459512	-2.56982515630437	unknown	MF140249.1	2	unknown	severe
-1.36553791500161	-2.35592894410166	unknown	MF140250.1	2	unknown	severe
-1.23283648107954	-2.43157311170427	unknown	MF140251.1	2	unknown	severe
-1.21998473000123	-2.7722353138362	unknown	MF140252.1	2	unknown	severe
-1.08429671124234	-2.70787188864261	unknown	MF140253.1	2	unknown	severe
-1.25556242013792	-2.67815437968563	unknown	MF140254.1	2	unknown	severe
1.05144289408021	4.18685172299288	unknown	MK303579.1	2	unknown	severe
-2.54502696840119	-0.104216665084046	moderate	X17268.1	2	moderate	severe
1.06437710823133	3.76072179056621	severe	X58388.1	2	severe	severe
-1.02943040313951	-2.81417816328787	severe	X76846.1	2	unknown	severe
1.16115146826229	3.93846232074739	severe	X97387.1	2	severe	severe
-1.36812814780702	-1.45242268354509	severe	Y09383.1	2	severe	severe
7.39248681690213	-6.2961638815816	mild	AF483470.1	3	mild	mild
7.1081979329355	-6.76624891475575	unknown	AY493560.1	3	unknown	mild
6.56924055730175	-5.8217640972939	unknown	DQ308560.1	3	unknown	mild
7.54209893506019	-6.85730735398713	unknown	EF044305.1	3	unknown	mild
7.06409685287583	-7.10067040708568	mild	EU879915.1	3	mild	mild
7.185588206364	-6.79755381887952	mild	EU879916.1	3	unknown	mild
7.58247012731825	-6.82461779886585	unknown	EU879917.1	3	unknown	mild
7.2713377275524	-5.62200816861834	unknown	EU879918.1	3	unknown	mild
7.05705591757681	-6.57458409093606	unknown	EU879919.1	3	unknown	mild
7.18357822160871	-6.98002487295387	unknown	EU879920.1	3	unknown	mild
7.58018247515931	-6.81320853602073	unknown	EU879921.1	3	unknown	mild
7.08743861166145	-5.33096101548626	unknown	EU879923.1	3	unknown	mild
7.72899872970732	-6.80639685067762	unknown	GQ853464.1	3	unknown	mild
7.04287549550953	-6.61040695639963	unknown	HM753555.1	3	unknown	mild
6.93831778303223	-6.21213868567441	unknown	HQ639698.1	3	unknown	mild
7.33228001358333	-6.99609671149514	unknown	HQ639699.1	3	unknown	mild
7.27103211651017	-6.16583135095912	unknown	HQ639700.1	3	unknown	mild
6.74568746734513	-5.68548743931207	unknown	HQ639701.1	3	unknown	mild
6.60685170413575	-5.75840367070475	mild	JQ806338.1	3	mild	mild
6.97807046446735	-6.89465567295333	unknown	JQ889840.1	3	unknown	mild
7.23439838299021	-5.19428060066314	unknown	JQ889841.1	3	unknown	mild
7.04368117184389	-7.1312595431478	unknown	JQ889847.1	3	unknown	mild
6.38926453037413	-3.83968628586431	unknown	JQ889848.1	3	unknown	mild
6.39318604934017	-3.79786112556874	unknown	JQ889849.1	3	unknown	mild
7.35821262487034	-5.22426434919942	unknown	JQ889850.1	3	unknown	mild
7.20118687290547	-6.06682511578859	unknown	JQ889853.1	3	unknown	mild
6.38438460150888	-3.80723793285875	unknown	KC810005.1	3	unknown	mild
6.46682944762806	-3.94160532707644	unknown	KC810006.1	3	unknown	mild
7.28558487912293	-7.21476772997566	unknown	KM588065.1	3	unknown	mild
7.32728413349591	-6.57050674689548	unknown	KR611334.1	3	unknown	mild
7.05418114521236	-6.79775299974147	unknown	KR611335.1	3	unknown	mild
4.44713358721993	-6.35050937495489	unknown	KR611336.1	3	unknown	mild
6.26407679852921	-3.68500265446654	unknown	KR611337.1	3	unknown	mild
4.43827587488009	-6.36491252799262	unknown	KR611346.1	3	unknown	mild
4.43505895653456	-6.36092220168938	unknown	KR611347.1	3	unknown	mild
4.54893671275517	-6.30063616868518	unknown	KR611348.1	3	unknown	mild
7.26975146104521	-5.10721333012705	unknown	KR611349.1	3	unknown	mild
7.14743199562254	-6.99481297762408	mild	KR611355.1	3	mild	mild
7.03496946791231	-7.21118528236841	unknown	KR611357.1	3	unknown	mild
4.55866109293335	-6.32571197288297	unknown	KR611359.1	3	unknown	mild
4.50677311726444	-6.22502520033153	moderate	KR611360.1	3	moderate	mild
6.24748361444798	-3.8605821254044	unknown	KR611361.1	3	unknown	mild
6.11049404560453	-3.56747971116787	unknown	KR611362.1	3	unknown	mild
7.23793315769975	-5.12017789500784	unknown	KR611365.1	3	unknown	mild
6.86874799105324	-6.97172598180779	unknown	KR611370.1	3	unknown	mild
7.32349325597334	-5.08433746796168	unknown	KR611372.1	3	unknown	mild
7.4481246178195	-6.53085870881647	unknown	KY328288.1	3	unknown	mild
7.74765138337626	-6.57842748901261	unknown	KY936875.1	3	unknown	mild
6.66490087072266	-4.61819739698321	unknown	KY936877.1	3	unknown	mild
6.86102955144024	-6.31773482906245	unknown	KY936878.1	3	unknown	mild
6.87612769761029	-6.77796363502437	unknown	KY936879.1	3	unknown	mild
6.83115918465389	-7.42301399638214	unknown	KY936882.1	3	unknown	mild
7.01574854239389	-7.26963148953777	unknown	KY936883.1	3	unknown	mild
4.44462452049658	-6.37211580434912	unknown	KY936885.1	3	unknown	mild
6.38785242673178	-3.73902814852726	mild	M25199.1	3	unknown	mild
7.26825082496275	-6.03141870891419	unknown	M93685.1	3	unknown	mild
6.49057030306588	-6.02218538716056	severe	U23060.1	3	unknown	mild
6.920884594218	-7.45682110096278	unknown	X76845.1	3	unknown	mild
7.24298023680789	-6.05858344173681	unknown	X76847.1	3	unknown	mild
7.65794093416818	-7.00085005064023	unknown	Y08852.1	3	unknown	mild
7.77138758838903	-7.07149148187073	unknown	Y09381.1	3	unknown	mild
7.36755638395512	-6.59780441944616	unknown	Y09382.1	3	unknown	mild
6.87852998442097	-6.16114512902836	mild	Y09575.1	3	mild	mild
