DIM1	DIM2	type	viroid	class	train_label	pred_label
4.58082870650305	-3.48440592679654	unknown	GQ853457.1	2	unknown	severe
4.78578532071478	-3.50765452419676	unknown	GQ853458.1	2	unknown	severe
4.62468719562496	-3.41797579632995	unknown	GQ853459.1	2	unknown	severe
4.11683956757186	-2.41106286930461	unknown	GQ853460.1	2	unknown	severe
4.53904409332542	-3.40602240816665	moderate	GQ853461.1	2	moderate	severe
4.13774633813991	-2.46265404116123	unknown	GQ853462.1	2	unknown	severe
4.13064627405799	-2.47156759689159	unknown	GQ853463.1	2	unknown	severe
3.89526635818019	-0.9812953082519	unknown	GQ853464.1	2	unknown	severe
4.09140333310718	-2.42316359029681	unknown	GQ853465.1	2	unknown	severe
4.26374646990182	-2.58188772089731	unknown	GQ853466.1	2	unknown	severe
4.23466963533075	-2.60378761794733	unknown	GQ853467.1	2	unknown	severe
4.07630982916975	-2.38399140839779	unknown	GQ853468.1	2	unknown	severe
3.97252923435069	-2.19900118544833	unknown	GQ853469.1	2	unknown	severe
2.86844329313551	5.93218186210241	unknown	HE575349.1	2	unknown	severe
2.90011792032753	1.64582708390485	unknown	HM753555.1	2	unknown	severe
3.35532026778743	-1.66862353423624	unknown	HQ452402.1	2	unknown	severe
3.30195500108774	-1.46028498062327	unknown	HQ452409.1	2	unknown	severe
3.27273173402292	-1.47006441650797	unknown	HQ452410.1	2	unknown	severe
3.21693155271059	-1.51362736497737	unknown	HQ452411.1	2	unknown	severe
3.20676685471029	-1.65077037793009	unknown	HQ452412.1	2	unknown	severe
2.68587976568557	1.7697796783063	unknown	HQ639697.1	2	unknown	severe
3.05007018744177	1.58801609659602	unknown	HQ639698.1	2	unknown	severe
3.75384363987325	-1.21669838518568	unknown	HQ639699.1	2	unknown	severe
2.63352067055879	1.84171965551743	unknown	HQ639700.1	2	unknown	severe
2.15331578770354	1.29793175033142	unknown	HQ639701.1	2	unknown	severe
2.24461059506586	1.48528483538626	mild	JQ806338.1	2	unknown	severe
2.16427450750573	0.488975812068298	unknown	JQ889839.1	2	unknown	severe
2.45104372178762	2.05250509718213	unknown	JQ889841.1	2	unknown	severe
3.13010529418981	1.18274095836289	unknown	JQ889847.1	2	unknown	severe
2.58296133812963	2.09596133200368	unknown	JQ889850.1	2	unknown	severe
2.50787323496291	1.56842407386731	unknown	JQ889853.1	2	unknown	severe
2.31299365263136	0.847671027590312	unknown	JQ889854.1	2	unknown	severe
0.86677711459769	0.242004828116326	severe	JX280944.1	2	unknown	severe
2.1196053127125	6.8563016568411	unknown	KC810005.1	2	unknown	severe
0.401050821113154	0.282328731590694	unknown	KF049417.1	2	unknown	severe
0.262204002229898	0.112598954140085	unknown	KF493732.1	2	unknown	severe
0.140918300758974	-0.0801921084566515	moderate	KF683200.1	2	unknown	severe
0.335730064079818	0.217779900148233	moderate	KJ857496.1	2	unknown	severe
0.185823815895271	0.287175788069018	unknown	KJ857497.1	2	unknown	severe
0.130987512497446	0.0229403568084345	unknown	KJ857498.1	2	unknown	severe
2.64966781206991	2.1634290270316	unknown	KR611349.1	2	unknown	severe
2.4276153718154	2.16277460405808	unknown	KR611365.1	2	unknown	severe
2.57430952401521	2.07140139801924	unknown	KR611372.1	2	unknown	severe
2.40650853799546	1.86126376305136	unknown	KY936877.1	2	unknown	severe
2.92578727015523	1.77713199347887	unknown	KY936878.1	2	unknown	severe
3.00975269811988	1.93165130508429	unknown	KY936883.1	2	unknown	severe
1.81840232636409	0.468852082220013	moderate	M88678.1	2	moderate	severe
2.74541243074421	1.39983619602106	unknown	M93685.1	2	unknown	severe
4.54512115992516	-3.44371689493475	unknown	MF140246.1	2	unknown	severe
4.6181590773679	-3.31198995669008	unknown	MF140247.1	2	unknown	severe
4.49110100107855	-3.48334993124746	unknown	MF140248.1	2	unknown	severe
4.4274733615654	-3.28247702641727	unknown	MF140249.1	2	unknown	severe
4.47361478784545	-3.54461057517878	unknown	MF140250.1	2	unknown	severe
4.70472695319778	-3.58077344523507	unknown	MF140251.1	2	unknown	severe
4.62793948189631	-3.3284866962678	unknown	MF140252.1	2	unknown	severe
4.4379837190155	-3.4871209776607	unknown	MF140253.1	2	unknown	severe
4.47366327211807	-3.4001179094879	unknown	MF140254.1	2	unknown	severe
2.18973570309127	0.939916084234367	mild	MG450357.1	2	unknown	severe
2.14644777937869	0.957932688888026	unknown	MG450358.1	2	unknown	severe
2.64410260380567	6.64865802787925	unknown	MK303579.1	2	unknown	severe
2.23314869084464	1.27268506961464	severe	U23060.1	2	severe	severe
0.463377588316023	0.0911559066568914	moderate	X17268.1	2	unknown	severe
2.19526246880676	6.3470701970661	severe	X58388.1	2	severe	severe
3.80760199908625	-0.769496203193632	unknown	X76845.1	2	unknown	severe
4.31314525196584	-3.63398008472155	severe	X76846.1	2	unknown	severe
2.84028896976384	1.42072431099147	unknown	X76847.1	2	unknown	severe
2.12541603366555	6.3789579216193	severe	X97387.1	2	unknown	severe
3.86722810953208	-0.919471082203258	unknown	Y08852.1	2	unknown	severe
3.82166050176544	-0.905816028084557	unknown	Y09381.1	2	unknown	severe
3.95645792991989	-0.735220828398544	unknown	Y09382.1	2	unknown	severe
4.17664007754272	-2.30006332332312	severe	Y09383.1	2	severe	severe
2.71484491176657	1.65569098771915	mild	Y09575.1	2	unknown	severe
10.731813353775	-2.81194769155911	moderate	AF454395.1	3	moderate	severe
11.2490303021689	-3.03483703932768	unknown	AF459003.1	3	unknown	severe
10.9219932477029	-3.10869353105499	unknown	AF459004.1	3	unknown	severe
11.1790582759188	-2.81881506654814	unknown	AJ515261.1	3	unknown	severe
10.0422049676949	-2.86727615803441	unknown	AY492075.1	3	unknown	severe
9.94484224327818	-2.76835168205095	unknown	AY492076.1	3	unknown	severe
10.0262197769712	-2.4262149621309	unknown	AY492077.1	3	unknown	severe
10.0159825282017	-2.98463195672298	unknown	AY492078.1	3	unknown	severe
10.0618602105482	-2.38054816932829	unknown	AY492079.1	3	unknown	severe
10.7172263680172	-2.97215577541461	unknown	AY492080.1	3	unknown	severe
10.2167231208618	-2.29604374854545	unknown	AY492081.1	3	unknown	severe
11.0652284928609	-2.86207007082089	unknown	AY492083.2	3	unknown	severe
10.2318648497256	-2.96324276106471	unknown	AY492084.1	3	unknown	severe
10.7325151513167	-2.8778568330267	unknown	AY493559.1	3	unknown	severe
11.0577274723838	-2.73724607568647	unknown	AY937180.1	3	unknown	severe
9.74123503433654	-0.00531097087465149	unknown	AY937181.1	3	unknown	severe
9.53465577388595	-0.324939951193905	unknown	AY937182.1	3	unknown	severe
10.6784388287937	-2.9081743619712	unknown	AY937183.1	3	unknown	severe
10.8658532347356	-3.10771878872079	unknown	AY937184.1	3	unknown	severe
10.8571292177412	-3.17319432374358	unknown	AY937185.1	3	unknown	severe
10.9239573223686	-3.07172269263266	unknown	AY937186.1	3	unknown	severe
10.2999542755092	-3.01943908220418	unknown	AY937187.1	3	unknown	severe
10.774813195568	-2.67214372724128	unknown	AY937188.1	3	unknown	severe
9.58292960371644	-0.194423180284562	unknown	AY937189.1	3	unknown	severe
9.71573338514316	-0.445527390560575	unknown	AY937190.1	3	unknown	severe
9.70062592059107	-0.260158682116546	unknown	AY937191.1	3	unknown	severe
9.57959986647739	-0.266144306204721	unknown	AY937192.1	3	unknown	severe
9.57220172745645	-0.368283264376469	unknown	AY937193.1	3	unknown	severe
11.1273491703615	-2.69386191808938	unknown	AY937194.1	3	unknown	severe
9.9182922208093	-3.18483351700896	unknown	DQ308561.1	3	unknown	severe
10.1893229703718	-3.07669441919275	unknown	EF044302.1	3	unknown	severe
8.69719627520493	-1.88576938408508	unknown	EF044303.1	3	unknown	severe
10.1876643015985	-2.70140752044005	unknown	EF044304.1	3	unknown	severe
10.2431360429277	-2.67669356334441	unknown	EU257478.1	3	unknown	severe
9.69462821188106	-2.88830550026796	moderate	EU879913.1	3	moderate	severe
9.19722731772472	-1.88939374840992	unknown	EU879914.1	3	unknown	severe
8.31570371575466	-1.56928952695377	unknown	EU879922.1	3	unknown	severe
9.08090449941392	-1.83851614237119	unknown	EU879924.1	3	unknown	severe
8.56267205073267	-1.48133203007418	unknown	EU879925.1	3	unknown	severe
9.40282166980394	-1.96513015449638	unknown	GU481092.1	3	unknown	severe
8.43795656430072	-1.66232153725417	unknown	JQ889843.1	3	unknown	severe
8.46913487300372	-1.71055732422098	unknown	JQ889844.1	3	unknown	severe
8.55874770249881	-1.78455392973079	unknown	JQ889845.1	3	unknown	severe
8.82271239734319	-2.30066602497483	unknown	JQ889846.1	3	unknown	severe
10.9269742158118	-2.8960833382043	unknown	KC810007.1	3	unknown	severe
8.35892033298455	-1.61899562898816	unknown	KR611371.1	3	unknown	severe
10.9432088811373	-2.74126886676899	unknown	KY522728.1	3	unknown	severe
11.1675096850634	-2.79150841509942	unknown	KY522729.1	3	unknown	severe
10.6842385176153	-2.34128229674242	unknown	KY522730.1	3	unknown	severe
9.56908151529589	-0.2322920011191	unknown	KY522731.1	3	unknown	severe
10.3648651501673	-2.98937529433115	unknown	KY522732.1	3	unknown	severe
10.5999131099761	-2.38245071377314	unknown	KY522733.1	3	unknown	severe
11.243582196852	-2.98238114893042	unknown	KY522734.1	3	unknown	severe
11.0027996275322	-3.01967242210714	unknown	KY522735.1	3	unknown	severe
10.2724787718454	-3.0065730655002	unknown	KY522736.1	3	unknown	severe
10.8237183869076	-2.41142407255517	unknown	KY522737.1	3	unknown	severe
11.363399632323	-2.8258571947616	unknown	KY522738.1	3	unknown	severe
10.1289948202316	-3.02963071015879	unknown	KY522739.1	3	unknown	severe
11.3833491431927	-2.50266117028407	unknown	KY522740.1	3	unknown	severe
11.2682855904677	-2.78157702459808	unknown	KY522741.1	3	unknown	severe
10.1303831334352	-2.84324679872264	unknown	KY936876.1	3	unknown	severe
9.64950197434437	-2.92044608654938	severe	LC523672.1	3	unknown	severe
9.79853384086181	-2.90612719257841	severe	LC523675.1	3	severe	severe
9.53060033427396	-2.73923232656098	severe	LC523676.1	3	severe	severe
10.1693648780362	-2.83409706842662	unknown	M36163.1	3	unknown	severe
11.2781060028715	-2.72072358823215	unknown	M38345.1	3	unknown	severe
-9.42808901590113	7.81785326632035	unknown	AF483472.1	4	unknown	mild
-9.24965400107777	7.68831443626148	unknown	AF483473.1	4	unknown	mild
-9.31894648270508	7.74801424761778	unknown	AY372394.1	4	unknown	mild
-9.29261401525452	7.73335605674953	unknown	AY372400.1	4	unknown	mild
-9.34800854544643	7.73737627300265	unknown	DQ308555.1	4	unknown	mild
-9.26158674827907	7.71792540175784	unknown	DQ308557.1	4	unknown	mild
-6.75901523800789	2.84824480501991	unknown	EF044305.1	4	unknown	mild
-6.78177058391655	2.87746483600485	mild	EU879915.1	4	mild	mild
-6.67621239928922	3.0698960413405	mild	EU879916.1	4	unknown	mild
-6.78487686188802	2.93416488425375	unknown	EU879917.1	4	unknown	mild
-6.85957300718118	2.68487996629171	unknown	EU879920.1	4	unknown	mild
-6.9283449973242	2.74038110139475	unknown	EU879921.1	4	unknown	mild
-6.82113607393436	2.9360413399909	unknown	JQ889840.1	4	unknown	mild
-9.20813251884022	7.53154815489609	unknown	JQ889842.1	4	unknown	mild
-5.17478661611057	4.82192805256321	unknown	JQ889848.1	4	unknown	mild
-5.16659586325103	4.91043994287255	unknown	JQ889849.1	4	unknown	mild
-9.22111706679522	7.69655171889182	unknown	JQ889851.1	4	unknown	mild
-9.40300697041472	7.41398457270225	unknown	JQ889852.1	4	unknown	mild
-5.14461475707588	4.88863549887188	unknown	KC810006.1	4	unknown	mild
-6.76762196932164	2.86000822275315	unknown	KM588065.1	4	unknown	mild
-6.74742671012579	2.96463098782441	unknown	KR611334.1	4	unknown	mild
-6.65184039776891	3.05551344969969	unknown	KR611335.1	4	unknown	mild
-5.34297889337907	7.77917997544752	unknown	KR611336.1	4	unknown	mild
-5.16268133825254	4.89196550250187	unknown	KR611337.1	4	unknown	mild
-6.02055496386189	3.69807063385322	unknown	KR611341.1	4	unknown	mild
-6.33336003953509	2.19930708494477	unknown	KR611342.1	4	unknown	mild
-5.22087901418025	4.84038191890753	unknown	KR611343.1	4	unknown	mild
-9.33119965466355	7.32451106956306	unknown	KR611344.1	4	unknown	mild
-5.2867772803479	7.70356969274506	unknown	KR611346.1	4	unknown	mild
-5.28763712041212	7.72223208029487	unknown	KR611347.1	4	unknown	mild
-5.21742882685937	7.64098766525588	unknown	KR611348.1	4	unknown	mild
-9.34791971405231	7.35181522255471	unknown	KR611350.1	4	unknown	mild
-9.09985735165736	7.50016879311243	unknown	KR611351.1	4	unknown	mild
-5.74803064821499	4.01378629858015	unknown	KR611352.1	4	unknown	mild
-5.86851163899289	3.8209740893283	unknown	KR611353.1	4	unknown	mild
-5.98991884521483	3.72914704872446	unknown	KR611354.1	4	unknown	mild
-6.98341623521834	3.1161832657558	mild	KR611355.1	4	mild	mild
-6.76421691670718	2.86145462663261	unknown	KR611357.1	4	unknown	mild
-6.45400090396802	2.39649767543515	unknown	KR611358.1	4	unknown	mild
-5.26268252962282	7.7028357105787	unknown	KR611359.1	4	unknown	mild
-5.32277529252049	7.76102451866497	moderate	KR611360.1	4	moderate	mild
-5.26751151498076	4.76976101083779	unknown	KR611361.1	4	unknown	mild
-5.24591809201563	4.79736475490151	unknown	KR611362.1	4	unknown	mild
-6.82828008582777	2.95389544656321	unknown	KR611370.1	4	unknown	mild
-6.41228347762154	2.28255822620979	unknown	KR611375.1	4	unknown	mild
-6.0590281612138	3.66514196555091	unknown	KR611376.1	4	unknown	mild
-9.51080095133856	7.54401876980907	unknown	KX159281.1	4	unknown	mild
-9.41518260919624	7.23311024634979	unknown	KX159282.1	4	unknown	mild
-9.53971168487745	7.36934327126469	unknown	KX159283.1	4	unknown	mild
-9.33147602247358	7.41604017225127	unknown	KX159284.1	4	unknown	mild
-5.24707353999297	4.88262047780382	unknown	KY328287.1	4	unknown	mild
-6.95847585505443	3.06579688971767	unknown	KY328288.1	4	unknown	mild
-6.5932073867395	3.06410462564126	unknown	KY936875.1	4	unknown	mild
-6.68215327932389	2.8142407734617	unknown	KY936879.1	4	unknown	mild
-9.45014745559224	7.51834384932768	unknown	KY936880.1	4	unknown	mild
-7.11438976234745	3.14893899473971	unknown	KY936882.1	4	unknown	mild
-5.33057658825356	7.77340127527949	unknown	KY936884.1	4	unknown	mild
-5.32917376991507	7.76479778710309	unknown	KY936885.1	4	unknown	mild
-5.13961990046453	4.90914529076376	mild	M25199.1	4	mild	mild
